-5.817516186474412e-6	5.206098344149655e-6	3.8034315523532614e-6	3.7975484041968546e-6	-1.2263432093082835e-6	5.41673310032804e-7	-5.465016964851847e-7	1.2264787986182908e-6
5.8591229501933446e-6	-5.2387502413137215e-6	-3.8349627367238295e-6	-3.824154920906295e-6	1.2375401191697248e-6	-5.467980506575802e-7	5.553185672026096e-7	-1.2273514936360514e-6
-5.9013894564118205e-6	5.271879044270541e-6	3.8669598830982e-6	3.851143836239515e-6	-1.2488795356926155e-6	5.519897071829221e-7	-5.642696839717218e-7	1.2282280319751036e-6
5.944331758031474e-6	-5.305495625519888e-6	-3.899433622492047e-6	-3.8785236232707855e-6	1.2603643287906528e-6	-5.572496412554597e-7	5.733579848556345e-7	-1.2291083989448995e-6
-5.987966435173743e-6	5.339611204493828e-6	3.932394917475821e-6	3.9063030025304475e-6	-1.2719974546028271e-6	5.62579257038634e-7	-5.825865021254491e-7	1.2299925787678924e-6
6.032310613546525e-6	-5.374237347197828e-6	-3.965855062730042e-6	-3.934490970447694e-6	1.2837819550680036e-6	-5.679799953796059e-7	5.919583434404484e-7	-1.2308805536943324e-6
-6.077381996012676e-6	5.409385985027147e-6	3.999825714356739e-6	3.9630967851918825e-6	-1.295720947830116e-6	5.73453336212982e-7	-6.014767079696185e-7	1.2317723021991236e-6
6.123198874294621e-6	-5.445069432131601e-6	-4.0343188935021e-6	-3.992129993028975e-6	1.307817646721049e-6	-5.790008060425901e-7	6.111448985247144e-7	-1.2326678023054496e-6
-6.169780165070373e-6	5.481300395956603e-6	4.069347004016076e-6	4.021600435591605e-6	-1.3200753567783579e-6	5.84623969616634e-7	-6.209663005810576e-7	1.233567029116002e-6
6.217145434005837e-6	-5.518091997007319e-6	-4.104922848506532e-6	-4.051518257099197e-6	1.3324974728635387e-6	-5.903244382979416e-7	6.309444087972646e-7	-1.2344699542009163e-6
-6.265314917677338e-6	5.555457782918544e-6	4.141059644942748e-6	4.081893923218201e-6	-1.345087495420541e-6	5.961038741337187e-7	-6.410828190394956e-7	1.2353765468208854e-6
6.314309562751068e-6	-5.593411751628955e-6	-4.177771041471409e-6	-4.112738226841404e-6	1.3578490214020488e-6	-6.019639798787503e-7	6.513852317247507e-7	-1.236286776098278e-6
