-4.157969081905139e-6	-1.8881754368663176e-6	4.044919956817989e-6	3.3408133938869384e-6	-5.059206237448914e-6	2.049168908694666e-6	3.0400133629250507e-6	2.7568548631679523e-6
4.198154379739068e-6	1.8910474307659093e-6	-4.066154866598533e-6	-3.355386898164306e-6	5.083998427845427e-6	-2.0545759378756348e-6	-3.04635193279e-6	-2.760906656248358e-6
-4.238930820388456e-6	-1.8938452562953323e-6	4.087714445021484e-6	3.370194379882468e-6	-5.109051339106636e-6	2.0600470270962994e-6	3.052702452999899e-6	2.764989579122389e-6
4.280312053082545e-6	1.8965653327257463e-6	-4.109606267812037e-6	-3.38524138394111e-6	5.134369385184221e-6	-2.0655833882970473e-6	-3.05906426900053e-6	-2.7691039930498156e-6
-4.3223121604244865e-6	-1.8992039223909953e-6	4.131838148225505e-6	3.4005336265909767e-6	-5.159957092142621e-6	2.0711862666020034e-6	3.0654366700904853e-6	2.7732502629817387e-6
4.364945663901698e-6	1.9017571351680952e-6	-4.154418144886654e-6	-3.416077005623257e-6	5.185819090048278e-6	-2.076856952968755e-6	-3.0718189265053e-6	-2.777428760798107e-6
-4.408227560068888e-6	-1.9042208991871452e-6	4.177354576221609e-6	3.4318776102441717e-6	-5.211960118241289e-6	2.0825967567174723e-6	3.078210273724857e-6	2.7816398605347615e-6
4.452173328097144e-6	1.9065909744279083e-6	-4.200656026866911e-6	-3.4479417164506467e-6	5.238385031562201e-6	-2.088407026500079e-6	-3.084609884846544e-6	-2.785883943181754e-6
-4.496798955553713e-6	-1.908862934761708e-6	4.224331351839338e-6	3.4642758068950095e-6	-5.26509880634858e-6	2.094289157861579e-6	3.091016918879245e-6	2.7901613977900615e-6
4.542120952298583e-6	1.911032150715949e-6	-4.248389706354036e-6	-3.4808865766411353e-6	5.29210653389521e-6	-2.100244569805646e-6	-3.097430473662945e-6	-2.7944726122642297e-6
-4.588156383125447e-6	-1.9130937980947797e-6	4.272840542772029e-6	3.4977809354442397e-6	-5.31941343848946e-6	2.1062747274251703e-6	3.1038496053531404e-6	2.798817984285254e-6
4.6349228850493915e-6	1.9150428326432587e-6	-4.297693616746229e-6	-3.5149660221582177e-6	5.347024868733344e-6	-2.1123811384435546e-6	-3.110273333784317e-6	-2.8031979214450956e-6
-4.682438689008083e-6	-1.9168739870270233e-6	4.322959027265769e-6	3.5324492152991332e-6	-5.3749463092431325e-6	2.1185653488612305e-6	3.1167006048555755e-6	2.8076128240666886e-6
4.730722652676658e-6	1.9185817529458677e-6	-4.348647202387705e-6	-3.5502381395508165e-6	5.4031833862185615e-6	-2.124828946575253e-6	-3.1231303410874876e-6	-2.8120631105470685e-6
-4.7797942852894835e-6	-1.920160379443764e-6	4.374768923997741e-6	3.5683406726312076e-6	-5.4317418623212665e-6	2.131173569390024e-6	3.129561396050201e-6	2.816549203196792e-6
4.8296737741370225e-6	1.9216038538419963e-6	-4.401335352991039e-6	-3.5867649674741764e-6	5.460627653595782e-6	-2.1376009023234715e-6	-3.1359925540259014e-6	-2.8210715186028844e-6
-4.880382014898314e-6	-1.9229058802838755e-6	4.428358026664458e-6	3.6055194559640027e-6	-5.489846828299437e-6	2.1441126678991613e-6	3.142422572992331e-6	2.8256304971630234e-6
4.93194065149658e-6	1.9240598863742635e-6	-4.4558488914171554e-6	-3.6246128528069044e-6	5.5194056109058355e-6	-2.150710655376688e-6	-3.148850117808984e-6	-2.830226570873259e-6
-4.984372096769955e-6	-1.9250589896849496e-6	4.4838203107171755e-6	3.644054188034817e-6	-5.549310388358528e-6	2.157396693964299e-6	3.1552737960699775e-6	2.8348601807242993e-6
