-4.194817082334225e-6	-4.2240913561187476e-7	3.649326522257355e-6	3.1373851409622524e-6	-3.0139876506083617e-6	1.1071274887697778e-6	7.991267989605181e-7	1.4311278701426427e-6
4.233389539752841e-6	4.183578693393498e-7	-3.671362169425183e-6	-3.154180751704747e-6	3.0306796436634432e-6	-1.1116380272848219e-6	-7.970528616284861e-7	-1.4327279128929738e-6
-4.272535838128044e-6	-4.141606966036138e-7	3.6937307142401784e-6	3.1712321511834975e-6	-3.04755634786546e-6	1.1162046710583185e-6	7.949177122999131e-7	1.43433869988227e-6
4.3122693376425095e-6	4.0981287936955465e-7	-3.716439864375677e-6	-3.18854521876732e-6	3.064621059843944e-6	-1.120828522626819e-6	-7.927196902677398e-7	-1.4359603236813055e-6
-4.352603824968317e-6	-4.0530949656424284e-7	3.739497568617288e-6	3.206126011015395e-6	-3.081877164848994e-6	1.125510717096189e-6	7.904570692687508e-7	1.4375928773255746e-6
4.393553520408852e-6	4.0064544742911137e-7	-3.762912022442704e-6	-3.2239807764713053e-6	3.0993281324982063e-6	-1.1302524247640383e-6	-7.881280795796259e-7	-1.439236454701951e-6
-4.43513311168629e-6	-3.958154261550379e-7	3.786691684812459e-6	3.2421159571949667e-6	-3.1169775158699836e-6	1.1350548406780503e-6	7.85730894796795e-7	1.4408911482653298e-6
4.477357761812283e-6	3.9081392864263654e-7	-3.81084528347963e-6	-3.2605381940615884e-6	3.134828961971098e-6	-1.1399191966239364e-6	-7.832636160815095e-7	-1.4425570521724557e-6
-4.520243135083761e-6	-3.856352371678421e-7	3.835381822003386e-6	3.27925434075168e-6	-3.1528862131735284e-6	1.144846760847596e-6	7.80724299448974e-7	1.4442342612075821e-6
4.563805411660088e-6	3.80273403715386e-7	-3.860310603837574e-6	-3.298271469414963e-6	3.171153103290869e-6	-1.1498388316911561e-6	-7.781109262860621e-7	-1.4459228679741745e-6
-4.608061317393302e-6	-3.7472225376032825e-7	3.885641234336859e-6	3.317596877746079e-6	-3.1896335724662156e-6	1.154896748900892e-6	7.754214139949307e-7	1.4476229664684543e-6
